Date,Price,Load_F,Gen_F_Tot,Gen_F_Sol,Gen_F_W_OFF,Gen_F_W_ON
2020-01-01 00:00:00,41.88,9562.5,7752.0,0.0,184.0,190.5
2020-01-01 01:00:00,38.6,9317.5,7320.0,0.0,165.75,178.0
2020-01-01 02:00:00,36.55,9083.0,7165.0,0.0,158.25,179.25
2020-01-01 03:00:00,32.32,8996.25,7039.0,0.0,166.25,192.0
2020-01-01 04:00:00,30.85,9073.0,7235.0,0.0,168.0,212.25
2020-01-01 05:00:00,30.14,9422.0,7923.0,0.0,166.0,234.0
2020-01-01 06:00:00,30.17,10291.75,8698.0,0.0,161.0,243.25
2020-01-01 07:00:00,30.0,11650.25,9218.0,0.0,159.5,260.5
2020-01-01 08:00:00,30.65,12739.5,9828.0,94.0,158.0,277.5
2020-01-01 09:00:00,30.65,13045.25,10139.0,341.0,143.25,269.0
2020-01-01 10:00:00,30.27,13106.75,10361.0,528.25,117.5,228.75
2020-01-01 11:00:00,30.34,12857.5,10352.0,591.5,107.25,192.0
2020-01-01 12:00:00,30.99,12763.0,10573.0,567.5,100.5,179.5
2020-01-01 13:00:00,30.04,12760.5,10632.0,452.25,107.25,199.5
2020-01-01 14:00:00,30.75,12999.25,10688.0,266.75,120.25,219.75
2020-01-01 15:00:00,32.11,13173.25,10860.0,93.75,135.5,245.75
2020-01-01 16:00:00,35.98,13382.75,10862.0,14.25,155.0,290.25
2020-01-01 17:00:00,40.4,13813.25,10989.0,0.0,195.0,353.25
2020-01-01 18:00:00,44.05,13123.75,11240.0,0.0,244.0,415.5
2020-01-01 19:00:00,38.69,12605.25,11117.0,0.0,263.5,434.75
2020-01-01 20:00:00,42.62,12108.25,10679.0,0.0,266.5,466.25
2020-01-01 21:00:00,40.68,11530.25,10215.0,0.0,271.25,489.75
2020-01-01 22:00:00,39.68,10914.75,9960.0,0.0,264.25,498.25
2020-01-01 23:00:00,31.47,10292.25,9547.0,0.0,237.25,485.0
2020-01-02 00:00:00,35.4,9863.0,8721.0,0.0,242.5,388.75
2020-01-02 01:00:00,31.98,9552.5,8487.0,0.0,249.75,385.75
2020-01-02 02:00:00,30.5,9312.5,8258.0,0.0,277.0,423.75
2020-01-02 03:00:00,28.79,9235.75,8086.0,0.0,318.0,487.5
2020-01-02 04:00:00,28.42,9206.75,8096.0,0.0,365.0,532.25
2020-01-02 05:00:00,28.75,9475.75,8037.0,0.0,400.75,573.0
2020-01-02 06:00:00,34.16,10271.0,8458.0,0.0,435.5,636.0
2020-01-02 07:00:00,42.07,11559.5,9309.0,0.0,468.5,663.5
2020-01-02 08:00:00,44.89,12597.5,9906.0,35.5,494.5,678.25
2020-01-02 09:00:00,45.26,12854.0,10134.0,138.25,514.25,721.5
2020-01-02 10:00:00,45.57,12710.25,10503.0,247.25,540.75,809.5
2020-01-02 11:00:00,45.09,12434.5,10739.0,307.5,550.5,888.25
2020-01-02 12:00:00,45.16,12223.5,10732.0,295.75,562.75,957.25
2020-01-02 13:00:00,44.9,12296.25,10759.0,226.5,600.0,1057.75
2020-01-02 14:00:00,44.06,12526.75,10866.0,134.75,641.0,1172.0
2020-01-02 15:00:00,43.63,12796.5,10974.0,56.0,689.75,1289.5
2020-01-02 16:00:00,44.39,13108.25,10968.0,11.75,746.25,1468.25
2020-01-02 17:00:00,46.05,13381.0,11041.0,0.0,781.5,1663.25
2020-01-02 18:00:00,46.72,12654.0,11098.0,0.0,792.25,1835.75
2020-01-02 19:00:00,44.62,12112.5,10919.0,0.0,795.0,1964.0
2020-01-02 20:00:00,34.9,11670.75,10498.0,0.0,793.25,2080.0
2020-01-02 21:00:00,34.19,11107.25,9883.0,0.0,792.25,2172.25
2020-01-02 22:00:00,32.39,10416.75,9168.0,0.0,795.75,2217.75
2020-01-02 23:00:00,28.83,9882.75,8303.0,0.0,801.25,2277.0
2020-01-03 00:00:00,27.44,9520.5,7695.0,0.0,789.5,2035.75
2020-01-03 01:00:00,27.7,9265.5,7314.0,0.0,791.0,2075.0
2020-01-03 02:00:00,27.51,9037.5,7206.0,0.0,791.0,2095.25
2020-01-03 03:00:00,24.79,8983.5,6953.0,0.0,791.75,2111.25
2020-01-03 04:00:00,22.4,9068.25,7029.0,0.0,791.0,2121.0
2020-01-03 05:00:00,25.98,9449.5,7295.0,0.0,791.0,2109.75
2020-01-03 06:00:00,30.99,10381.25,8332.0,0.0,792.0,2089.0
2020-01-03 07:00:00,29.78,11719.0,9796.0,0.0,791.0,2050.25
2020-01-03 08:00:00,40.54,13003.5,10313.0,8.25,786.25,1987.5
2020-01-03 09:00:00,45.76,13545.25,10564.0,33.0,769.5,1892.5
2020-01-03 10:00:00,47.67,13541.25,10621.0,56.75,744.75,1733.25
2020-01-03 11:00:00,49.17,13401.75,10330.0,74.5,743.5,1581.5
2020-01-03 12:00:00,44.91,13103.5,10353.0,72.25,765.5,1564.0
2020-01-03 13:00:00,39.7,13136.25,10371.0,58.5,782.25,1828.5
2020-01-03 14:00:00,39.04,13170.0,10302.0,42.25,775.0,1974.5
2020-01-03 15:00:00,38.4,13300.25,10281.0,20.5,760.0,1677.25
2020-01-03 16:00:00,38.91,13614.75,10430.0,5.75,729.5,1402.0
2020-01-03 17:00:00,47.45,13934.25,10630.0,0.0,698.0,1251.0
2020-01-03 18:00:00,49.84,13251.5,10612.0,0.0,663.75,1107.75
2020-01-03 19:00:00,45.75,12598.5,10529.0,0.0,649.0,1099.5
2020-01-03 20:00:00,44.48,12081.25,10138.0,0.0,656.75,1116.25
2020-01-03 21:00:00,33.0,11380.75,9603.0,0.0,684.75,1156.25
2020-01-03 22:00:00,38.38,10655.5,9073.0,0.0,702.5,1251.5
2020-01-03 23:00:00,34.3,10094.25,8572.0,0.0,729.0,1344.25
2020-01-04 00:00:00,32.99,9801.25,7740.0,0.0,702.0,1191.75
2020-01-04 01:00:00,30.37,9469.5,7142.0,0.0,736.25,1281.75
2020-01-04 02:00:00,29.56,9232.75,6875.0,0.0,750.75,1354.75
2020-01-04 03:00:00,27.05,9179.0,6713.0,0.0,761.5,1436.5
2020-01-04 04:00:00,25.2,9148.0,6744.0,0.0,772.0,1518.75
2020-01-04 05:00:00,24.52,9245.75,6904.0,0.0,771.0,1603.25
2020-01-04 06:00:00,25.03,9576.25,7150.0,0.0,776.25,1668.75
2020-01-04 07:00:00,27.28,10129.0,7542.0,0.0,783.0,1730.25
2020-01-04 08:00:00,30.0,10836.25,8191.0,65.5,786.75,1779.0
2020-01-04 09:00:00,36.41,11386.0,8613.0,212.75,784.25,1802.25
2020-01-04 10:00:00,30.0,11567.0,8941.0,310.75,780.5,1793.5
2020-01-04 11:00:00,30.0,11315.5,9072.0,357.0,777.0,1776.75
2020-01-04 12:00:00,35.0,11292.5,9106.0,302.0,769.5,1716.5
2020-01-04 13:00:00,32.07,11223.25,9300.0,199.0,746.75,1558.0
2020-01-04 14:00:00,36.8,11309.25,9370.0,108.5,708.5,1387.25
2020-01-04 15:00:00,34.09,11554.75,9372.0,40.0,667.75,1219.25
2020-01-04 16:00:00,34.5,11914.75,9245.0,8.75,646.25,1137.25
2020-01-04 17:00:00,45.0,12303.0,9403.0,0.0,640.0,1080.75
2020-01-04 18:00:00,44.52,11794.25,9542.0,0.0,620.25,1029.0
2020-01-04 19:00:00,45.94,11367.25,9398.0,0.0,564.25,915.0
2020-01-04 20:00:00,41.7,11052.5,9172.0,0.0,489.0,759.75
2020-01-04 21:00:00,34.46,10585.75,8821.0,0.0,427.25,610.0
2020-01-04 22:00:00,39.75,10126.25,8112.0,0.0,357.75,504.5
2020-01-04 23:00:00,37.95,9697.25,7619.0,0.0,303.0,417.75
2020-01-05 00:00:00,33.1,9158.0,8706.0,0.0,130.0,136.75
2020-01-05 01:00:00,32.28,8726.0,7961.0,0.0,120.0,147.25
2020-01-05 02:00:00,31.18,8318.25,7156.0,0.0,115.5,167.25
2020-01-05 03:00:00,30.1,8145.5,6745.0,0.0,127.25,189.25
2020-01-05 04:00:00,29.96,8048.5,6741.0,0.0,163.0,244.0
2020-01-05 05:00:00,29.88,8076.75,6864.0,0.0,206.75,315.0
2020-01-05 06:00:00,30.38,8258.75,6928.0,0.0,253.5,375.75
2020-01-05 07:00:00,31.15,8536.0,7526.0,0.0,292.75,421.0
2020-01-05 08:00:00,32.09,9167.75,7883.0,49.5,359.75,468.25
2020-01-05 09:00:00,34.27,9613.75,8912.0,184.5,425.25,501.75
2020-01-05 10:00:00,37.53,9578.25,9264.0,317.25,428.5,548.5
2020-01-05 11:00:00,38.99,9349.25,8924.0,412.75,436.0,622.5
2020-01-05 12:00:00,38.15,9593.5,9400.0,436.0,453.5,665.5
2020-01-05 13:00:00,35.37,9937.25,9657.0,364.0,466.75,656.75
2020-01-05 14:00:00,34.44,10261.25,9633.0,226.5,477.25,658.0
2020-01-05 15:00:00,36.1,10651.25,9710.0,87.25,491.5,672.25
2020-01-05 16:00:00,40.59,11218.25,9796.0,16.5,488.0,774.0
2020-01-05 17:00:00,44.68,12032.25,10218.0,0.0,535.75,855.5
2020-01-05 18:00:00,46.16,11559.0,10460.0,0.0,560.75,917.5
2020-01-05 19:00:00,43.17,11280.75,10755.0,0.0,566.5,965.25
2020-01-05 20:00:00,35.0,11136.5,10635.0,0.0,582.5,989.75
2020-01-05 21:00:00,33.79,10678.25,10471.0,0.0,583.0,1023.75
2020-01-05 22:00:00,34.9,10247.75,9972.0,0.0,551.25,1020.25
2020-01-05 23:00:00,31.0,9725.0,9793.0,0.0,554.25,1001.0
2020-01-06 00:00:00,29.16,9442.5,10278.0,0.0,475.5,898.0
2020-01-06 01:00:00,29.0,9303.5,9847.0,0.0,489.0,881.75
2020-01-06 02:00:00,29.08,9134.0,9518.0,0.0,505.5,855.75
2020-01-06 03:00:00,27.72,9089.0,8979.0,0.0,518.5,854.0
2020-01-06 04:00:00,27.03,9114.25,9229.0,0.0,551.0,877.5
2020-01-06 05:00:00,28.98,9479.75,10508.0,0.0,583.25,868.0
2020-01-06 06:00:00,33.18,10639.0,12689.0,0.0,571.25,803.0
2020-01-06 07:00:00,43.13,12504.75,14047.0,0.0,558.75,794.0
2020-01-06 08:00:00,44.52,13926.25,14271.0,60.75,625.75,837.5
2020-01-06 09:00:00,44.96,14413.25,14256.0,229.0,627.25,871.75
2020-01-06 10:00:00,44.0,14474.0,14559.0,393.0,598.0,883.0
2020-01-06 11:00:00,42.46,14671.0,14627.0,512.25,587.75,859.25
2020-01-06 12:00:00,41.3,14626.0,14827.0,569.75,580.25,855.75
2020-01-06 13:00:00,40.51,14701.5,15082.0,515.0,592.5,891.5
2020-01-06 14:00:00,41.22,14868.75,15114.0,322.0,613.5,944.5
2020-01-06 15:00:00,43.28,14895.0,14663.0,114.5,658.25,1098.0
2020-01-06 16:00:00,43.68,15057.5,14658.0,20.5,722.5,1296.75
2020-01-06 17:00:00,47.9,15288.0,14860.0,0.0,775.5,1484.0
2020-01-06 18:00:00,48.91,14451.75,15174.0,0.0,780.75,1577.5
2020-01-06 19:00:00,45.04,13880.5,14589.0,0.0,770.0,1545.0
2020-01-06 20:00:00,40.0,13302.0,14007.0,0.0,763.25,1583.0
2020-01-06 21:00:00,33.89,12547.5,13860.0,0.0,767.0,1638.0
2020-01-06 22:00:00,33.58,11733.25,13614.0,0.0,777.25,1691.5
2020-01-06 23:00:00,30.35,10954.5,13297.0,0.0,778.5,1712.5
2020-01-07 00:00:00,30.0,9966.25,8732.0,0.0,753.0,1487.5
2020-01-07 01:00:00,30.98,9603.25,8260.0,0.0,752.0,1426.75
2020-01-07 02:00:00,29.78,9356.0,8078.0,0.0,742.75,1330.5
2020-01-07 03:00:00,29.0,9268.0,7473.0,0.0,726.5,1244.0
2020-01-07 04:00:00,29.65,9303.75,7612.0,0.0,685.75,1114.25
2020-01-07 05:00:00,31.79,9599.0,7863.0,0.0,590.5,948.75
2020-01-07 06:00:00,38.73,10330.0,8656.0,0.0,471.0,764.25
2020-01-07 07:00:00,49.01,11771.75,9543.0,0.0,374.5,632.5
2020-01-07 08:00:00,51.09,12975.5,10231.0,193.75,328.5,558.75
2020-01-07 09:00:00,51.12,13326.5,10399.0,653.5,355.0,522.75
2020-01-07 10:00:00,49.83,13350.75,10528.0,867.5,431.5,567.5
2020-01-07 11:00:00,49.16,13236.5,10679.0,785.5,487.0,686.75
2020-01-07 12:00:00,48.43,12897.25,10505.0,600.25,521.5,796.75
2020-01-07 13:00:00,47.99,12520.5,10511.0,360.25,575.25,913.0
2020-01-07 14:00:00,46.22,12470.0,10611.0,162.5,643.0,1063.5
2020-01-07 15:00:00,43.1,12721.5,10992.0,53.0,705.0,1212.25
2020-01-07 16:00:00,45.9,12930.5,11128.0,9.5,754.25,1417.5
2020-01-07 17:00:00,47.96,13250.25,11143.0,0.0,784.75,1657.25
2020-01-07 18:00:00,48.11,12667.5,10867.0,0.0,794.25,1844.5
2020-01-07 19:00:00,40.89,12118.25,10208.0,0.0,796.75,2013.25
2020-01-07 20:00:00,30.1,11633.5,9454.0,0.0,794.75,2149.0
2020-01-07 21:00:00,32.93,11076.0,9046.0,0.0,793.75,2221.25
2020-01-07 22:00:00,31.0,10633.0,8756.0,0.0,796.75,2241.25
2020-01-07 23:00:00,31.3,10003.25,7862.0,0.0,799.0,2262.75
2020-01-08 00:00:00,25.27,9613.0,7978.0,0.0,806.5,2312.5
2020-01-08 01:00:00,25.77,9478.25,7616.0,0.0,804.25,2286.5
2020-01-08 02:00:00,23.24,9236.75,7344.0,0.0,802.25,2233.0
2020-01-08 03:00:00,19.76,9044.5,6965.0,0.0,799.0,2159.25
2020-01-08 04:00:00,19.28,8941.25,6892.0,0.0,790.75,2043.75
2020-01-08 05:00:00,23.86,9098.75,7215.0,0.0,785.5,1898.75
2020-01-08 06:00:00,27.7,9617.0,7478.0,0.0,777.5,1717.0
2020-01-08 07:00:00,40.07,10431.25,7855.0,0.0,762.5,1537.0
2020-01-08 08:00:00,42.66,11116.5,8321.0,10.0,740.75,1359.75
2020-01-08 09:00:00,44.21,11367.75,8671.0,43.0,702.25,1222.25
2020-01-08 10:00:00,46.17,11580.5,8981.0,96.0,643.25,1079.75
2020-01-08 11:00:00,46.18,11483.5,9006.0,162.0,567.75,918.0
2020-01-08 12:00:00,46.85,11452.75,9235.0,198.0,474.75,745.25
2020-01-08 13:00:00,44.9,11498.5,9184.0,174.0,382.75,577.75
2020-01-08 14:00:00,46.04,11698.75,9196.0,104.75,297.5,441.25
2020-01-08 15:00:00,46.33,11879.25,9417.0,40.25,239.25,327.0
2020-01-08 16:00:00,47.9,12066.75,9617.0,8.25,171.25,260.75
2020-01-08 17:00:00,58.92,12596.5,9886.0,0.0,117.75,201.25
2020-01-08 18:00:00,55.92,11955.0,9860.0,0.0,90.0,159.25
2020-01-08 19:00:00,56.67,11563.5,9708.0,0.0,81.75,136.5
2020-01-08 20:00:00,48.1,11316.25,9297.0,0.0,72.75,118.25
2020-01-08 21:00:00,44.92,10910.75,8861.0,0.0,62.75,102.75
2020-01-08 22:00:00,41.51,10405.5,8694.0,0.0,73.25,101.25
2020-01-08 23:00:00,39.41,9887.0,8306.0,0.0,95.5,137.25
2020-01-09 00:00:00,34.08,9568.0,7318.0,0.0,99.0,93.75
2020-01-09 01:00:00,32.2,9309.5,6975.0,0.0,155.0,219.75
2020-01-09 02:00:00,32.56,9071.0,6774.0,0.0,310.25,444.0
2020-01-09 03:00:00,32.11,9021.5,6768.0,0.0,531.5,781.0
2020-01-09 04:00:00,29.0,9029.75,6961.0,0.0,682.75,1146.5
2020-01-09 05:00:00,29.0,9285.75,6855.0,0.0,754.5,1463.75
2020-01-09 06:00:00,35.28,9972.25,7447.0,0.0,782.0,1770.25
2020-01-09 07:00:00,46.5,11024.5,8339.0,0.0,790.75,1986.25
2020-01-09 08:00:00,47.85,12031.75,8983.0,10.25,794.0,2117.5
2020-01-09 09:00:00,45.68,12510.25,9260.0,37.0,794.5,2184.0
2020-01-09 10:00:00,43.61,12611.5,9574.0,66.0,792.75,2156.75
2020-01-09 11:00:00,40.0,12494.25,9754.0,85.75,792.5,2137.5
2020-01-09 12:00:00,37.06,12423.0,9782.0,84.5,791.0,2130.0
2020-01-09 13:00:00,34.04,12528.0,9789.0,66.5,789.0,2044.0
2020-01-09 14:00:00,32.9,12633.5,9866.0,42.25,787.0,1929.75
2020-01-09 15:00:00,32.54,12757.25,9925.0,18.75,782.75,1825.5
2020-01-09 16:00:00,33.21,12929.5,9881.0,4.5,770.25,1743.25
2020-01-09 17:00:00,42.93,13170.5,9972.0,0.0,754.0,1628.25
2020-01-09 18:00:00,45.86,12443.75,9991.0,0.0,747.75,1553.0
2020-01-09 19:00:00,41.03,11858.5,9858.0,0.0,740.25,1579.75
2020-01-09 20:00:00,32.96,11459.75,9552.0,0.0,737.5,1585.0
2020-01-09 21:00:00,30.9,10933.75,8961.0,0.0,735.75,1554.25
2020-01-09 22:00:00,31.02,10313.25,8445.0,0.0,741.75,1543.75
2020-01-09 23:00:00,29.7,9829.25,7838.0,0.0,750.0,1437.0
2020-01-10 00:00:00,28.0,9476.25,7363.0,0.0,777.0,1815.75
2020-01-10 01:00:00,27.6,9164.75,7086.0,0.0,774.75,1797.5
2020-01-10 02:00:00,28.12,8870.5,6885.0,0.0,764.0,1781.0
2020-01-10 03:00:00,26.75,8760.5,6620.0,0.0,734.5,1716.5
2020-01-10 04:00:00,27.07,8778.75,6705.0,0.0,707.0,1559.5
2020-01-10 05:00:00,27.95,9078.5,6904.0,0.0,722.5,1423.5
2020-01-10 06:00:00,29.18,9839.25,7722.0,0.0,717.5,1338.5
2020-01-10 07:00:00,43.29,10917.25,8892.0,0.0,729.75,1326.5
2020-01-10 08:00:00,47.4,12024.75,9467.0,56.5,752.0,1394.75
2020-01-10 09:00:00,53.63,12557.0,9851.0,233.25,754.25,1515.0
2020-01-10 10:00:00,54.33,12641.25,9846.0,491.25,739.75,1567.25
2020-01-10 11:00:00,50.39,12496.25,9546.0,817.25,721.75,1631.75
2020-01-10 12:00:00,42.56,12309.5,9636.0,1097.25,700.5,1655.0
2020-01-10 13:00:00,37.71,12382.5,9638.0,1117.75,648.75,1522.75
2020-01-10 14:00:00,37.27,12476.0,9532.0,796.75,577.25,1300.75
2020-01-10 15:00:00,37.73,12598.5,9440.0,361.75,482.0,1053.0
2020-01-10 16:00:00,42.69,12974.75,9582.0,103.5,356.5,786.5
2020-01-10 17:00:00,48.94,13433.5,9807.0,0.0,257.25,570.25
2020-01-10 18:00:00,52.0,12869.75,9727.0,0.0,243.5,483.25
2020-01-10 19:00:00,47.68,12277.0,9662.0,0.0,284.25,541.5
2020-01-10 20:00:00,45.03,11795.0,9388.0,0.0,294.0,601.5
2020-01-10 21:00:00,41.29,11177.0,8785.0,0.0,321.0,636.0
2020-01-10 22:00:00,39.9,10547.5,8397.0,0.0,345.5,685.5
2020-01-10 23:00:00,33.04,10071.5,8018.0,0.0,380.0,725.0
2020-01-11 00:00:00,35.01,9778.25,7537.0,0.0,425.25,611.75
2020-01-11 01:00:00,34.0,9459.0,7136.0,0.0,501.5,689.75
2020-01-11 02:00:00,31.43,9159.0,6885.0,0.0,568.75,781.25
2020-01-11 03:00:00,29.14,9065.75,6771.0,0.0,630.0,872.5
2020-01-11 04:00:00,28.84,8981.5,6785.0,0.0,662.5,973.5
2020-01-11 05:00:00,28.43,9081.0,6894.0,0.0,688.0,1059.5
2020-01-11 06:00:00,28.85,9451.0,7393.0,0.0,705.25,1169.25
2020-01-11 07:00:00,30.29,9963.25,7898.0,0.0,735.25,1344.25
2020-01-11 08:00:00,35.68,10663.75,8232.0,74.25,761.75,1532.25
2020-01-11 09:00:00,40.0,11266.5,8411.0,295.0,772.5,1708.0
2020-01-11 10:00:00,37.97,11533.5,8605.0,544.25,774.75,1807.25
2020-01-11 11:00:00,37.9,11377.5,8642.0,715.25,776.75,1884.5
2020-01-11 12:00:00,34.7,11341.5,8649.0,725.5,779.0,1927.75
2020-01-11 13:00:00,32.98,11269.0,8750.0,565.25,786.5,1970.0
2020-01-11 14:00:00,31.45,11369.5,8865.0,334.75,796.0,2016.5
2020-01-11 15:00:00,32.25,11621.25,8869.0,136.5,802.0,2064.25
2020-01-11 16:00:00,32.55,11944.25,8789.0,33.0,803.75,2117.5
2020-01-11 17:00:00,40.62,12413.75,8990.0,0.0,804.0,2178.5
2020-01-11 18:00:00,44.5,11935.5,9016.0,0.0,806.25,2232.75
2020-01-11 19:00:00,33.76,11440.5,8785.0,0.0,811.25,2301.5
2020-01-11 20:00:00,32.0,11093.75,8557.0,0.0,813.0,2367.0
2020-01-11 21:00:00,28.39,10663.5,8173.0,0.0,812.5,2369.5
2020-01-11 22:00:00,29.9,10225.25,7684.0,0.0,810.5,2337.5
2020-01-11 23:00:00,26.5,9832.25,7249.0,0.0,809.75,2327.0
2020-01-12 00:00:00,25.26,9571.5,6674.0,0.0,810.5,2309.5
2020-01-12 01:00:00,23.79,9297.5,6326.0,0.0,810.75,2300.0
2020-01-12 02:00:00,25.1,9033.0,6236.0,0.0,810.0,2293.0
2020-01-12 03:00:00,23.75,8921.25,6272.0,0.0,810.5,2292.75
2020-01-12 04:00:00,23.31,8919.5,6215.0,0.0,813.0,2323.75
2020-01-12 05:00:00,23.58,9023.0,6217.0,0.0,819.75,2375.0
2020-01-12 06:00:00,24.9,9211.25,6335.0,0.0,824.0,2439.75
2020-01-12 07:00:00,29.6,9534.0,6551.0,0.0,823.5,2484.25
2020-01-12 08:00:00,28.6,10027.0,6928.0,35.75,823.25,2501.5
2020-01-12 09:00:00,28.6,10526.0,7703.0,98.25,820.5,2543.75
2020-01-12 10:00:00,28.6,10904.25,8278.0,117.5,820.25,2586.5
2020-01-12 11:00:00,30.9,11155.5,8531.0,155.5,821.0,2618.25
2020-01-12 12:00:00,30.9,11317.5,8528.0,249.5,820.0,2624.25
2020-01-12 13:00:00,29.5,11360.0,8374.0,314.25,820.0,2629.5
2020-01-12 14:00:00,30.9,11354.5,8439.0,243.75,819.75,2630.25
2020-01-12 15:00:00,29.9,11338.0,8602.0,98.75,812.75,2500.25
2020-01-12 16:00:00,30.23,11496.0,8901.0,15.5,795.0,2101.25
2020-01-12 17:00:00,35.22,12050.0,9285.0,0.0,751.75,1638.75
2020-01-12 18:00:00,46.87,11579.25,9453.0,0.0,671.0,1307.0
2020-01-12 19:00:00,46.47,11180.0,9297.0,0.0,620.75,1156.5
2020-01-12 20:00:00,46.51,10840.5,8944.0,0.0,565.5,1022.25
2020-01-12 21:00:00,32.07,10412.0,8569.0,0.0,490.25,906.25
2020-01-12 22:00:00,38.1,10003.75,8318.0,0.0,405.75,834.75
2020-01-12 23:00:00,29.9,9511.25,7761.0,0.0,354.25,743.25
2020-01-13 00:00:00,29.13,9388.25,7092.0,0.0,489.75,808.5
2020-01-13 01:00:00,26.8,9062.25,7139.0,0.0,513.25,880.0
2020-01-13 02:00:00,25.47,8884.25,7002.0,0.0,539.0,944.25
2020-01-13 03:00:00,24.95,8847.25,6881.0,0.0,549.5,1002.0
2020-01-13 04:00:00,25.12,8995.25,6766.0,0.0,557.0,1030.0
2020-01-13 05:00:00,27.32,9470.5,7097.0,0.0,597.0,1055.0
2020-01-13 06:00:00,37.87,10488.75,7959.0,0.0,653.5,1078.75
2020-01-13 07:00:00,48.64,11780.75,8619.0,0.25,686.75,1115.75
2020-01-13 08:00:00,52.93,13005.5,9390.0,60.25,696.25,1122.0
2020-01-13 09:00:00,49.89,13431.75,9691.0,224.75,690.0,1158.75
2020-01-13 10:00:00,48.89,13427.0,9647.0,419.75,663.75,1212.5
2020-01-13 11:00:00,47.2,13223.5,9732.0,633.75,659.5,1258.0
2020-01-13 12:00:00,47.0,12829.5,9735.0,818.5,686.0,1332.0
2020-01-13 13:00:00,45.95,12687.5,9722.0,805.25,715.75,1391.5
2020-01-13 14:00:00,45.0,12723.75,9806.0,554.75,741.25,1423.25
2020-01-13 15:00:00,45.35,12917.75,9835.0,254.0,769.0,1500.75
2020-01-13 16:00:00,43.53,13302.25,9816.0,73.75,787.0,1686.0
2020-01-13 17:00:00,46.81,13875.0,9980.0,0.0,799.5,1937.75
2020-01-13 18:00:00,45.27,13074.5,10019.0,0.0,807.5,2179.5
2020-01-13 19:00:00,41.78,12487.5,9949.0,0.0,821.0,2398.0
2020-01-13 20:00:00,31.9,12078.75,9677.0,0.0,830.75,2582.25
2020-01-13 21:00:00,26.97,11488.25,9337.0,0.0,835.0,2705.5
2020-01-13 22:00:00,26.37,10796.25,9018.0,0.0,836.5,2766.75
2020-01-13 23:00:00,23.98,10186.5,8581.0,0.0,836.0,2830.75
2020-01-14 00:00:00,23.1,9724.5,8283.0,0.0,836.75,2830.25
2020-01-14 01:00:00,19.67,9403.0,7999.0,0.0,835.5,2848.25
2020-01-14 02:00:00,14.61,9193.75,7577.0,0.0,834.0,2856.25
2020-01-14 03:00:00,8.93,9180.0,7055.0,0.0,832.75,2842.75
2020-01-14 04:00:00,8.24,9277.75,7157.0,0.0,824.0,2778.5
2020-01-14 05:00:00,17.29,9677.5,7445.0,0.0,808.0,2662.5
2020-01-14 06:00:00,27.4,10560.75,7930.0,0.0,782.75,2442.75
2020-01-14 07:00:00,31.74,11882.5,8534.0,1.0,763.5,2134.75
2020-01-14 08:00:00,35.91,13157.0,8950.0,26.75,749.5,1859.75
2020-01-14 09:00:00,39.57,13633.75,9185.0,98.0,751.25,1656.5
2020-01-14 10:00:00,39.85,13632.0,9301.0,186.0,751.25,1620.25
2020-01-14 11:00:00,39.87,13390.25,9491.0,252.75,747.75,1659.0
2020-01-14 12:00:00,35.0,13079.75,9402.0,242.25,754.0,1695.75
2020-01-14 13:00:00,30.0,12867.25,9613.0,151.25,772.75,1835.5
2020-01-14 14:00:00,34.49,12836.0,9809.0,65.0,791.75,2008.25
2020-01-14 15:00:00,32.99,12841.25,9881.0,20.5,806.0,2243.25
2020-01-14 16:00:00,32.38,12842.0,9929.0,2.75,820.75,2573.0
2020-01-14 17:00:00,38.0,13128.25,9989.0,0.0,829.5,2818.5
2020-01-14 18:00:00,35.1,12361.0,9747.0,0.0,834.5,2925.75
2020-01-14 19:00:00,30.1,11720.75,9203.0,0.0,838.0,2967.25
2020-01-14 20:00:00,30.0,11293.25,8123.0,0.0,839.5,2994.75
2020-01-14 21:00:00,31.16,10683.0,7782.0,0.0,838.0,2994.5
2020-01-14 22:00:00,29.16,10073.75,7569.0,0.0,837.25,2973.75
2020-01-14 23:00:00,27.5,9592.25,7278.0,0.0,836.0,2955.25
2020-01-15 00:00:00,25.18,9334.5,6962.0,0.0,835.5,2935.0
2020-01-15 01:00:00,23.0,9155.25,6579.0,0.0,834.0,2920.75
2020-01-15 02:00:00,21.66,8943.0,6362.0,0.0,833.5,2902.25
2020-01-15 03:00:00,21.19,8785.0,6139.0,0.0,834.0,2884.75
2020-01-15 04:00:00,11.1,8723.25,6023.0,0.0,833.5,2862.25
2020-01-15 05:00:00,19.29,8902.75,6248.0,0.0,836.0,2830.75
2020-01-15 06:00:00,28.56,9421.5,6674.0,0.0,836.5,2796.25
2020-01-15 07:00:00,38.26,10185.25,7123.0,0.75,834.0,2769.25
2020-01-15 08:00:00,36.73,10868.5,7618.0,74.75,830.5,2760.5
2020-01-15 09:00:00,33.91,11216.75,7939.0,223.5,825.5,2752.75
2020-01-15 10:00:00,30.0,11532.5,8140.0,258.25,823.5,2738.5
2020-01-15 11:00:00,31.23,11555.0,8185.0,210.0,822.0,2702.5
2020-01-15 12:00:00,30.64,11611.75,8342.0,145.25,809.0,2620.25
2020-01-15 13:00:00,30.0,11667.75,8346.0,92.0,760.0,2353.25
2020-01-15 14:00:00,35.0,11775.75,8374.0,53.0,636.0,1797.75
