Date,Price,Load_F,Gen_F_Tot,Gen_F_Sol,Gen_F_W_OFF,Gen_F_W_ON
2020-01-01 00:00:00,41.88,45898.75,38023.0,0.0,723.5,5781.0
2020-01-01 01:00:00,38.6,43864.25,36927.0,0.0,1038.0,5859.0
2020-01-01 02:00:00,36.55,42938.0,36453.0,0.0,1492.25,5987.25
2020-01-01 03:00:00,32.32,42835.75,36473.0,0.0,1893.75,6058.75
2020-01-01 04:00:00,30.85,42953.0,36266.0,0.0,2091.75,5973.25
2020-01-01 05:00:00,30.14,42601.75,36293.0,0.0,2109.5,5659.0
2020-01-01 06:00:00,30.17,41070.0,36286.0,0.0,2033.5,5423.0
2020-01-01 07:00:00,30.0,42338.5,37142.0,0.0,2005.0,5240.25
2020-01-01 08:00:00,30.65,44982.5,38964.0,328.75,2109.0,5118.25
2020-01-01 09:00:00,30.65,47804.75,42806.0,2703.25,2270.0,5011.5
2020-01-01 10:00:00,30.27,49729.25,46073.0,5784.25,2496.5,4731.25
2020-01-01 11:00:00,30.34,51545.0,49168.0,8050.0,2820.0,4320.0
2020-01-01 12:00:00,30.99,51538.25,50655.0,8945.5,3155.25,3991.75
2020-01-01 13:00:00,30.04,50148.75,49253.0,8175.75,3397.0,3945.5
2020-01-01 14:00:00,30.75,49136.0,46330.0,5655.75,3550.5,4292.5
2020-01-01 15:00:00,32.11,49167.5,43646.0,2147.5,3705.75,4816.5
2020-01-01 16:00:00,35.98,50324.5,43085.0,97.75,3863.75,5622.0
2020-01-01 17:00:00,40.4,53513.75,47640.0,0.0,4018.75,6695.25
2020-01-01 18:00:00,44.05,54915.5,50642.0,0.0,4135.5,7761.5
2020-01-01 19:00:00,43.15,54401.25,51755.0,0.0,4108.25,8551.25
2020-01-01 20:00:00,43.45,52709.0,50987.0,0.0,4012.75,8805.5
2020-01-01 21:00:00,40.68,51354.0,48105.0,0.0,3997.25,8740.25
2020-01-01 22:00:00,40.27,50756.0,46866.0,0.0,4140.5,8528.5
2020-01-01 23:00:00,34.85,48039.0,45905.0,0.0,4403.25,8379.0
2020-01-02 00:00:00,35.4,46393.75,43068.0,0.0,4101.25,7172.25
2020-01-02 01:00:00,31.98,44778.0,42014.0,0.0,4363.75,7020.0
2020-01-02 02:00:00,30.5,44412.0,41618.0,0.0,4615.5,7164.5
2020-01-02 03:00:00,28.79,44701.5,41170.0,0.0,4762.5,7311.5
2020-01-02 04:00:00,28.42,45730.75,40203.0,0.0,4852.75,7580.0
2020-01-02 05:00:00,28.75,48781.5,42916.0,0.0,4947.0,7995.5
2020-01-02 06:00:00,34.16,55058.5,46154.0,0.0,5101.5,8565.0
2020-01-02 07:00:00,42.07,60023.25,51980.0,0.0,5353.25,9079.75
2020-01-02 08:00:00,44.89,62159.75,55787.0,391.25,5563.75,9535.25
2020-01-02 09:00:00,45.26,62710.0,58581.0,2876.25,5735.75,9847.25
2020-01-02 10:00:00,45.57,63218.25,60675.0,5741.25,5884.75,9674.0
2020-01-02 11:00:00,45.09,63554.25,60772.0,7681.0,5982.75,9287.5
2020-01-02 12:00:00,45.16,63297.5,60658.0,8206.75,6052.0,9091.75
2020-01-02 13:00:00,44.9,62573.75,59782.0,7237.0,6121.5,9192.0
2020-01-02 14:00:00,44.06,61901.5,57515.0,4883.5,6165.75,9855.75
2020-01-02 15:00:00,44.84,61597.0,55500.0,1825.75,6201.25,11091.5
2020-01-02 16:00:00,44.4,62173.0,55975.0,83.25,6267.0,12814.0
2020-01-02 17:00:00,46.05,64362.5,59898.0,0.0,6312.75,14790.5
2020-01-02 18:00:00,46.72,64282.75,62348.0,0.0,6346.75,16687.25
2020-01-02 19:00:00,45.26,62946.5,61986.0,0.0,6365.5,18198.25
2020-01-02 20:00:00,39.32,59826.25,60309.0,0.0,6413.25,19421.0
2020-01-02 21:00:00,34.06,57041.25,59402.0,0.0,6451.0,20518.5
2020-01-02 22:00:00,32.22,54867.0,58098.0,0.0,6483.0,21274.5
2020-01-02 23:00:00,24.99,51688.25,54805.0,0.0,6455.75,22175.5
2020-01-03 00:00:00,21.47,50215.25,53537.0,0.0,6520.25,21802.5
2020-01-03 01:00:00,13.04,48414.5,53256.0,0.0,6536.5,22811.25
2020-01-03 02:00:00,1.53,47588.5,53098.0,0.0,6546.0,23684.25
2020-01-03 03:00:00,0.14,47681.75,53693.0,0.0,6556.5,24459.75
2020-01-03 04:00:00,0.85,48381.5,55062.0,0.0,6562.5,25152.75
2020-01-03 05:00:00,9.92,50684.25,56481.0,0.0,6570.75,25690.75
2020-01-03 06:00:00,24.48,55933.5,60627.0,0.0,6532.0,26454.0
2020-01-03 07:00:00,26.68,61543.5,66627.0,0.0,6472.5,26982.25
2020-01-03 08:00:00,28.81,64390.5,70064.0,230.0,6293.0,27405.0
2020-01-03 09:00:00,29.28,64600.0,70425.0,1513.25,5997.25,27739.75
2020-01-03 10:00:00,28.85,65091.25,70683.0,3035.5,5494.0,27927.75
2020-01-03 11:00:00,31.8,65296.25,71035.0,4017.75,4893.75,27893.75
2020-01-03 12:00:00,37.94,64860.75,71324.0,4029.5,4556.5,27609.75
2020-01-03 13:00:00,37.9,63450.25,69299.0,3219.25,4740.0,27007.75
2020-01-03 14:00:00,38.11,62181.75,67532.0,1957.5,4969.5,26602.75
2020-01-03 15:00:00,37.91,61714.0,67192.0,721.5,5187.25,26627.0
2020-01-03 16:00:00,38.44,62361.25,68551.0,42.5,5440.25,26566.0
2020-01-03 17:00:00,40.47,64374.5,69585.0,0.0,5501.75,26093.25
2020-01-03 18:00:00,41.35,64155.75,70347.0,0.0,5517.0,25615.5
2020-01-03 19:00:00,33.37,62629.25,68100.0,0.0,5624.25,24925.5
2020-01-03 20:00:00,28.89,59256.75,64185.0,0.0,5896.5,24003.25
2020-01-03 21:00:00,27.7,56426.0,61276.0,0.0,6137.5,23518.5
2020-01-03 22:00:00,25.7,54805.5,59723.0,0.0,6327.5,23414.0
2020-01-03 23:00:00,22.04,51822.75,56732.0,0.0,6441.75,23673.5
2020-01-04 00:00:00,22.9,51288.75,54851.0,0.0,6450.75,23089.5
2020-01-04 01:00:00,15.95,49513.75,53955.0,0.0,6489.5,22769.5
2020-01-04 02:00:00,16.63,48557.25,53476.0,0.0,6504.5,22915.75
2020-01-04 03:00:00,6.45,48270.5,53201.0,0.0,6509.25,23263.25
2020-01-04 04:00:00,3.83,48596.5,53590.0,0.0,6499.75,23989.0
2020-01-04 05:00:00,0.12,48616.25,55235.0,0.0,6490.25,25125.75
2020-01-04 06:00:00,0.07,48894.0,57549.0,0.0,6440.5,26628.0
2020-01-04 07:00:00,19.07,50992.5,60636.0,0.0,6417.0,27965.0
2020-01-04 08:00:00,17.49,54282.0,64444.0,135.25,6421.5,29105.75
2020-01-04 09:00:00,23.98,56519.25,68027.0,1086.25,6413.5,30217.75
2020-01-04 10:00:00,8.8,57481.25,68530.0,2343.5,6357.0,31376.25
2020-01-04 11:00:00,17.95,58357.75,70540.0,3025.5,6228.75,32387.0
2020-01-04 12:00:00,19.5,58470.0,71101.0,3055.5,6009.25,33074.75
2020-01-04 13:00:00,13.74,57157.5,69624.0,2646.0,5880.5,33169.75
2020-01-04 14:00:00,17.42,56001.25,67761.0,1743.0,5814.25,32678.0
2020-01-04 15:00:00,20.38,55912.5,65571.0,664.25,5694.5,31680.5
2020-01-04 16:00:00,25.08,57196.25,65980.0,48.25,5420.5,30263.75
2020-01-04 17:00:00,28.88,60151.5,67162.0,0.0,5001.0,28570.75
2020-01-04 18:00:00,32.02,60864.5,66428.0,0.0,4464.0,26846.75
2020-01-04 19:00:00,35.35,59450.25,64753.0,0.0,3790.75,24974.0
2020-01-04 20:00:00,29.98,56355.25,60236.0,0.0,3126.75,22944.25
2020-01-04 21:00:00,34.46,54189.25,55874.0,0.0,2538.0,20783.25
2020-01-04 22:00:00,39.75,53628.75,53805.0,0.0,2044.5,18373.5
2020-01-04 23:00:00,37.95,51001.75,49852.0,0.0,1642.5,16192.25
2020-01-05 00:00:00,33.1,43287.75,47092.0,0.0,1515.75,14233.0
2020-01-05 01:00:00,32.28,41414.75,44052.0,0.0,1282.5,12209.0
2020-01-05 02:00:00,31.18,40668.25,42011.0,0.0,1135.75,10545.5
2020-01-05 03:00:00,30.1,40241.25,40056.0,0.0,1104.25,9016.0
2020-01-05 04:00:00,29.96,40450.25,39059.0,0.0,1265.75,7804.75
2020-01-05 05:00:00,29.88,40241.25,38987.0,0.0,1626.0,7110.25
2020-01-05 06:00:00,30.38,39862.0,39256.0,0.0,2078.75,6680.5
2020-01-05 07:00:00,31.15,41734.25,40446.0,0.0,2594.0,6436.5
2020-01-05 08:00:00,32.09,44122.75,42642.0,307.0,3126.5,6517.0
2020-01-05 09:00:00,34.27,46919.75,45788.0,2084.0,3602.25,6608.0
2020-01-05 10:00:00,37.53,49157.25,48568.0,4257.5,4016.0,6470.25
2020-01-05 11:00:00,38.99,51340.25,50727.0,5728.0,4442.25,6326.75
2020-01-05 12:00:00,38.15,51294.0,51385.0,6088.0,4848.25,6316.5
2020-01-05 13:00:00,35.37,50267.25,50217.0,5309.0,5114.5,6512.75
2020-01-05 14:00:00,34.44,49404.25,48623.0,3605.25,5274.25,7065.5
2020-01-05 15:00:00,36.1,48889.5,47704.0,1425.75,5418.0,7809.75
2020-01-05 16:00:00,40.59,50329.75,48851.0,95.0,5575.25,8737.75
2020-01-05 17:00:00,44.68,53444.25,52763.0,0.0,5740.75,9877.5
2020-01-05 18:00:00,46.16,54482.75,55779.0,0.0,5900.25,11030.25
2020-01-05 19:00:00,44.62,53565.0,56670.0,0.0,6072.5,11929.0
2020-01-05 20:00:00,39.5,51650.75,55763.0,0.0,6176.5,12483.75
2020-01-05 21:00:00,35.76,50115.25,54069.0,0.0,6208.0,12769.0
2020-01-05 22:00:00,36.49,50160.5,53549.0,0.0,6210.25,12720.25
2020-01-05 23:00:00,30.49,47399.0,52199.0,0.0,6157.0,12606.0
2020-01-06 00:00:00,29.16,44839.5,49784.0,0.0,5862.5,12380.5
2020-01-06 01:00:00,29.0,42866.0,48307.0,0.0,5863.5,12196.0
2020-01-06 02:00:00,29.08,41974.75,48157.0,0.0,5814.5,12060.5
2020-01-06 03:00:00,27.72,42109.25,46957.0,0.0,5769.25,11768.75
2020-01-06 04:00:00,27.03,43115.25,47267.0,0.0,5682.25,11289.25
2020-01-06 05:00:00,28.98,45362.75,48811.0,0.0,5535.75,10667.0
2020-01-06 06:00:00,33.18,50593.5,51945.0,0.0,5397.0,10102.0
2020-01-06 07:00:00,43.13,54962.75,55451.0,0.0,5327.25,9704.25
2020-01-06 08:00:00,44.52,56818.75,58683.0,249.0,5275.25,9463.5
2020-01-06 09:00:00,44.96,58626.25,60677.0,2031.75,5270.0,9362.5
2020-01-06 10:00:00,44.0,60038.0,61759.0,4694.5,5384.0,9017.0
2020-01-06 11:00:00,42.46,61273.0,62091.0,6678.25,5515.5,8330.25
2020-01-06 12:00:00,41.3,61337.25,62647.0,7462.0,5602.5,7633.75
2020-01-06 13:00:00,40.51,61080.0,60716.0,7006.5,5697.0,7115.25
2020-01-06 14:00:00,41.22,60642.5,59319.0,5132.25,5802.5,6902.75
2020-01-06 15:00:00,43.28,59867.25,57246.0,2163.5,5852.75,7061.5
2020-01-06 16:00:00,43.68,60878.25,57395.0,160.75,5847.0,7852.75
2020-01-06 17:00:00,47.9,63307.0,61168.0,0.0,5832.5,9191.75
2020-01-06 18:00:00,48.91,63481.25,63085.0,0.0,5835.75,10616.0
2020-01-06 19:00:00,45.04,62050.25,64603.0,0.0,5802.25,11805.5
2020-01-06 20:00:00,40.28,58852.0,62034.0,0.0,5725.5,12621.5
2020-01-06 21:00:00,33.89,55959.75,59371.0,0.0,5610.75,13350.25
2020-01-06 22:00:00,33.58,54324.5,58744.0,0.0,5483.5,13914.0
2020-01-06 23:00:00,32.41,50713.75,56915.0,0.0,5245.25,14355.25
2020-01-07 00:00:00,30.75,47277.25,56479.0,0.0,5262.25,15509.75
2020-01-07 01:00:00,31.03,45136.25,55228.0,0.0,5038.75,15649.5
2020-01-07 02:00:00,29.88,44795.25,53981.0,0.0,4712.5,15964.0
2020-01-07 03:00:00,29.0,45083.0,53461.0,0.0,4425.75,16331.0
2020-01-07 04:00:00,29.65,46490.0,54380.0,0.0,4312.25,16339.5
2020-01-07 05:00:00,31.78,49544.75,56296.0,0.0,4203.0,16114.75
2020-01-07 06:00:00,40.87,56277.25,61529.0,0.0,3965.25,15811.75
2020-01-07 07:00:00,49.01,61396.0,66976.0,0.0,3651.25,15169.0
2020-01-07 08:00:00,51.09,63353.5,68825.0,114.75,3109.5,14434.75
2020-01-07 09:00:00,51.12,64367.5,68957.0,891.75,2581.75,13548.0
2020-01-07 10:00:00,49.83,65025.0,68436.0,2008.75,2401.0,12432.25
2020-01-07 11:00:00,49.16,65842.5,67781.0,2898.0,2731.0,11296.5
2020-01-07 12:00:00,48.43,65651.75,67779.0,3287.5,3523.75,10479.5
2020-01-07 13:00:00,47.99,65313.5,67491.0,3052.75,4413.0,10112.0
2020-01-07 14:00:00,47.41,64190.0,67136.0,2199.25,5103.0,10377.25
2020-01-07 15:00:00,45.87,63652.5,66304.0,891.5,5474.75,11092.0
2020-01-07 16:00:00,45.9,64221.25,66966.0,70.5,5667.75,12124.0
2020-01-07 17:00:00,47.96,66296.0,70583.0,0.0,5794.5,13368.75
2020-01-07 18:00:00,48.11,66214.5,72345.0,0.0,5878.75,14614.0
2020-01-07 19:00:00,43.63,64782.5,71647.0,0.0,5916.25,15909.75
2020-01-07 20:00:00,33.6,61280.25,69639.0,0.0,5940.75,17379.75
2020-01-07 21:00:00,32.93,58225.0,67397.0,0.0,6000.75,18998.25
2020-01-07 22:00:00,31.29,56105.0,65293.0,0.0,6111.25,20388.25
2020-01-07 23:00:00,26.28,52330.75,62164.0,0.0,6142.75,21765.25
2020-01-08 00:00:00,18.95,50138.25,59276.0,0.0,6432.25,24315.75
2020-01-08 01:00:00,4.96,48200.25,58807.0,0.0,6449.25,25098.0
2020-01-08 02:00:00,0.1,47471.25,58603.0,0.0,6457.5,25623.0
2020-01-08 03:00:00,0.11,47695.25,58549.0,0.0,6456.75,25875.25
2020-01-08 04:00:00,1.75,48751.75,59538.0,0.0,6479.25,25824.25
2020-01-08 05:00:00,20.74,51642.0,61497.0,0.0,6505.25,25602.5
2020-01-08 06:00:00,25.57,58802.25,67376.0,0.0,6452.75,25492.5
2020-01-08 07:00:00,32.47,63982.5,75103.0,0.0,6373.5,25105.75
2020-01-08 08:00:00,33.07,66029.0,76975.0,132.5,6174.25,24456.25
2020-01-08 09:00:00,33.05,66453.25,77035.0,777.0,5825.25,23675.75
2020-01-08 10:00:00,34.18,67012.25,76944.0,1549.25,5366.25,22682.75
2020-01-08 11:00:00,39.63,67429.75,76475.0,2065.0,4884.75,21492.75
2020-01-08 12:00:00,41.35,66768.25,75402.0,2172.0,4335.5,20327.25
2020-01-08 13:00:00,44.83,65885.75,73180.0,1795.75,3795.75,19024.5
2020-01-08 14:00:00,46.04,65001.25,70685.0,1172.25,3276.5,17488.0
2020-01-08 15:00:00,46.33,64821.25,69260.0,473.25,2815.5,16005.0
2020-01-08 16:00:00,47.9,65372.0,67154.0,41.75,2471.25,14754.0
2020-01-08 17:00:00,51.21,67393.25,67178.0,0.0,2203.75,13739.0
2020-01-08 18:00:00,55.92,67498.25,66935.0,0.0,1974.5,12831.0
2020-01-08 19:00:00,53.69,66321.75,66110.0,0.0,1766.25,11909.5
2020-01-08 20:00:00,48.1,62813.75,62993.0,0.0,1569.0,10998.0
2020-01-08 21:00:00,44.92,59707.5,59036.0,0.0,1373.25,10001.75
2020-01-08 22:00:00,41.67,57422.0,55190.0,0.0,1171.0,9029.25
2020-01-08 23:00:00,39.41,53564.0,51268.0,0.0,996.0,8362.75
2020-01-09 00:00:00,34.08,51946.0,48359.0,0.0,936.0,6837.75
2020-01-09 01:00:00,32.2,50065.0,45923.0,0.0,726.75,6073.0
2020-01-09 02:00:00,32.56,49120.75,44386.0,0.0,587.25,5807.75
2020-01-09 03:00:00,32.35,49033.75,43193.0,0.0,537.75,5876.75
2020-01-09 04:00:00,29.0,50017.75,42956.0,0.0,569.0,6373.75
2020-01-09 05:00:00,30.86,52837.0,46850.0,0.0,750.0,7493.0
2020-01-09 06:00:00,38.95,59414.0,54138.0,0.0,1251.75,9061.25
2020-01-09 07:00:00,46.86,64343.5,61608.0,0.0,2209.75,11011.75
2020-01-09 08:00:00,47.92,66276.0,66568.0,132.5,3420.75,13575.5
2020-01-09 09:00:00,45.68,67004.75,69984.0,887.0,4463.0,16373.5
2020-01-09 10:00:00,43.61,67505.5,71620.0,1902.0,5107.25,18661.25
2020-01-09 11:00:00,40.0,68100.75,73324.0,2702.25,5416.25,20470.0
2020-01-09 12:00:00,37.06,68024.5,73560.0,3030.25,5609.75,21957.0
2020-01-09 13:00:00,33.45,67581.0,72551.0,2803.75,5776.25,22903.5
2020-01-09 14:00:00,32.2,66601.25,71233.0,1967.0,5885.5,23317.0
2020-01-09 15:00:00,31.86,66034.5,70133.0,819.0,5950.5,23415.75
2020-01-09 16:00:00,32.59,66273.0,71448.0,81.25,6010.25,23185.5
2020-01-09 17:00:00,42.85,68297.5,73295.0,0.0,5904.5,22741.75
2020-01-09 18:00:00,41.73,68613.0,74166.0,0.0,5692.75,22237.0
2020-01-09 19:00:00,40.31,67381.75,72936.0,0.0,5316.0,21706.0
2020-01-09 20:00:00,32.96,64179.25,68333.0,0.0,4893.25,21348.0
2020-01-09 21:00:00,30.72,61281.25,63326.0,0.0,4606.75,21103.5
2020-01-09 22:00:00,31.02,59210.75,61317.0,0.0,4231.0,20924.5
2020-01-09 23:00:00,29.14,55613.75,59892.0,0.0,3795.5,21214.0
2020-01-10 00:00:00,26.94,50562.5,55927.0,0.0,2827.25,21173.25
2020-01-10 01:00:00,26.59,48704.0,54826.0,0.0,2345.0,21514.0
2020-01-10 02:00:00,25.81,47846.5,54936.0,0.0,2202.25,22354.25
2020-01-10 03:00:00,25.89,47884.25,55686.0,0.0,2225.0,23394.25
2020-01-10 04:00:00,26.2,48880.5,57050.0,0.0,2422.75,24302.75
2020-01-10 05:00:00,26.95,51417.5,61268.0,0.0,2882.75,25276.25
2020-01-10 06:00:00,28.95,57647.75,66605.0,0.0,3442.0,26031.0
2020-01-10 07:00:00,43.29,63321.5,71740.0,0.0,3986.0,25805.5
2020-01-10 08:00:00,47.4,65962.75,75733.0,355.25,4660.0,25129.0
2020-01-10 09:00:00,40.63,66873.25,76615.0,2280.5,5322.5,24497.75
2020-01-10 10:00:00,36.26,67470.25,77065.0,4593.5,5852.5,24254.0
2020-01-10 11:00:00,32.05,67951.5,78268.0,6122.75,6117.25,24454.0
2020-01-10 12:00:00,28.64,67795.75,78402.0,6410.0,6117.75,24944.0
2020-01-10 13:00:00,28.45,66396.5,76443.0,5407.5,6008.25,25524.75
2020-01-10 14:00:00,28.23,64994.25,74355.0,3591.75,5907.75,25923.75
2020-01-10 15:00:00,29.56,64261.75,72169.0,1462.0,5751.25,26042.0
2020-01-10 16:00:00,36.43,64220.5,72035.0,116.75,5431.0,25521.25
2020-01-10 17:00:00,45.0,65621.0,73030.0,0.0,4887.25,24396.5
2020-01-10 18:00:00,46.73,65558.0,71568.0,0.0,4051.75,23083.25
2020-01-10 19:00:00,45.94,64163.25,69225.0,0.0,3243.25,21774.25
2020-01-10 20:00:00,45.02,60779.0,66367.0,0.0,2778.0,20400.0
2020-01-10 21:00:00,41.29,57747.25,60608.0,0.0,2626.75,18838.75
2020-01-10 22:00:00,39.9,55899.75,57350.0,0.0,2771.5,17231.25
2020-01-10 23:00:00,33.04,52513.75,55172.0,0.0,2966.5,16054.75
2020-01-11 00:00:00,35.01,50398.0,52703.0,0.0,2000.0,15098.0
2020-01-11 01:00:00,34.0,48281.5,50577.0,0.0,2556.0,13922.0
2020-01-11 02:00:00,31.43,47219.75,48992.0,0.0,3343.75,12727.75
2020-01-11 03:00:00,29.14,46797.25,47435.0,0.0,4077.0,11659.75
2020-01-11 04:00:00,28.86,46986.25,46544.0,0.0,4597.5,10611.75
2020-01-11 05:00:00,28.43,47359.0,46815.0,0.0,5031.25,9919.25
2020-01-11 06:00:00,29.22,49071.0,47821.0,0.0,5374.0,9618.5
2020-01-11 07:00:00,31.22,52430.0,49960.0,0.0,5601.0,9578.0
2020-01-11 08:00:00,35.68,55797.5,53092.0,287.5,5675.25,9801.75
2020-01-11 09:00:00,40.0,58531.5,57861.0,2230.75,5712.5,10152.25
2020-01-11 10:00:00,38.01,59997.5,61052.0,4975.5,5754.5,10510.75
2020-01-11 11:00:00,37.9,61046.0,61737.0,6961.0,5821.25,11018.5
2020-01-11 12:00:00,36.08,60939.75,62953.0,7767.5,5938.5,11692.25
2020-01-11 13:00:00,32.96,59443.5,61703.0,7016.75,5974.25,12384.0
2020-01-11 14:00:00,31.1,58111.5,59803.0,4977.25,6054.0,13191.75
2020-01-11 15:00:00,32.25,57590.0,58894.0,2218.75,6178.25,14326.0
2020-01-11 16:00:00,32.55,58342.25,59652.0,244.0,6268.5,15780.0
2020-01-11 17:00:00,40.56,60781.0,64839.0,0.0,6310.5,17496.0
2020-01-11 18:00:00,34.46,61339.25,67665.0,0.0,6345.5,19204.5
2020-01-11 19:00:00,30.01,59830.5,67061.0,0.0,6355.5,20535.0
2020-01-11 20:00:00,25.74,56500.75,62874.0,0.0,6351.75,21394.25
2020-01-11 21:00:00,23.73,53966.25,60178.0,0.0,6347.0,21898.75
2020-01-11 22:00:00,25.24,52975.0,58933.0,0.0,6383.25,22000.25
2020-01-11 23:00:00,20.96,50078.5,56761.0,0.0,6374.75,22046.0
2020-01-12 00:00:00,22.82,46213.25,55972.0,0.0,6314.75,23007.0
2020-01-12 01:00:00,19.37,44051.5,54563.0,0.0,6325.5,23078.5
2020-01-12 02:00:00,18.36,43288.25,54369.0,0.0,6344.25,23310.25
2020-01-12 03:00:00,18.34,42983.5,54578.0,0.0,6355.0,23490.0
2020-01-12 04:00:00,18.16,43132.25,54592.0,0.0,6359.75,23674.5
2020-01-12 05:00:00,18.66,43106.25,55381.0,0.0,6342.75,23998.5
2020-01-12 06:00:00,17.39,43321.5,56366.0,0.0,6226.25,24649.75
2020-01-12 07:00:00,18.22,45617.25,58106.0,0.0,6119.75,25174.0
2020-01-12 08:00:00,22.1,48242.5,60365.0,385.5,5991.75,25667.0
2020-01-12 09:00:00,23.93,51193.75,63036.0,2318.0,5850.5,26038.0
2020-01-12 10:00:00,24.23,53683.5,66486.0,4873.75,5708.25,26086.0
2020-01-12 11:00:00,24.84,55760.5,69011.0,6793.0,5567.25,25881.75
2020-01-12 12:00:00,24.45,55726.75,69211.0,7355.0,5398.25,25853.0
2020-01-12 13:00:00,22.46,54554.0,67592.0,6476.0,5235.0,26131.75
2020-01-12 14:00:00,20.05,53561.25,65195.0,4424.0,4967.25,26732.5
2020-01-12 15:00:00,21.48,52914.5,63295.0,1985.5,4688.5,27519.75
2020-01-12 16:00:00,24.71,54041.0,64715.0,252.5,4588.75,28246.5
2020-01-12 17:00:00,26.5,57111.25,67205.0,0.0,4494.75,28398.25
2020-01-12 18:00:00,26.68,58535.0,68019.0,0.0,4461.0,28126.25
2020-01-12 19:00:00,26.16,57459.0,67542.0,0.0,4571.0,27485.5
2020-01-12 20:00:00,25.62,55230.5,64753.0,0.0,4562.0,26527.5
2020-01-12 21:00:00,25.53,53506.0,63439.0,0.0,4445.0,25383.75
2020-01-12 22:00:00,27.1,53475.0,61545.0,0.0,4295.75,23636.5
2020-01-12 23:00:00,26.14,50643.25,58498.0,0.0,4126.5,21807.25
2020-01-13 00:00:00,21.82,46591.25,54397.0,0.0,4737.0,22465.5
2020-01-13 01:00:00,23.98,44533.25,52937.0,0.0,4231.5,20125.75
2020-01-13 02:00:00,25.23,44098.5,50180.0,0.0,3800.25,17984.25
2020-01-13 03:00:00,24.85,44561.5,48622.0,0.0,3424.5,15986.25
2020-01-13 04:00:00,25.01,46374.25,49097.0,0.0,3335.5,14168.5
2020-01-13 05:00:00,27.32,49866.5,51604.0,0.0,3495.5,12981.25
2020-01-13 06:00:00,38.4,57855.25,56755.0,0.0,3530.25,12274.0
2020-01-13 07:00:00,48.64,63941.75,62574.0,0.0,3602.0,11736.0
2020-01-13 08:00:00,52.93,66760.25,65515.0,191.25,3179.75,11731.0
2020-01-13 09:00:00,49.89,67274.75,66250.0,1280.75,3762.75,11113.0
2020-01-13 10:00:00,48.89,68293.25,67163.0,2818.5,3901.5,10679.0
2020-01-13 11:00:00,47.2,68628.0,66091.0,4088.75,4031.75,10159.0
2020-01-13 12:00:00,47.0,68582.0,65618.0,4705.0,4270.5,9675.5
2020-01-13 13:00:00,45.95,68699.0,64631.0,4456.25,4597.25,8991.75
2020-01-13 14:00:00,45.0,67955.5,62981.0,3307.5,4844.75,8381.0
2020-01-13 15:00:00,45.96,66934.5,62204.0,1510.0,5031.5,8357.75
2020-01-13 16:00:00,43.68,66772.5,63098.0,186.25,5142.25,9492.75
2020-01-13 17:00:00,46.81,68470.75,67290.0,0.0,5216.25,11729.75
2020-01-13 18:00:00,45.27,68473.0,68951.0,0.0,5328.75,14384.75
2020-01-13 19:00:00,42.55,66995.25,69309.0,0.0,5419.5,16859.75
2020-01-13 20:00:00,31.9,63328.25,66151.0,0.0,5461.0,18829.25
2020-01-13 21:00:00,26.68,60633.0,63291.0,0.0,5461.25,20678.0
2020-01-13 22:00:00,25.96,58412.5,62273.0,0.0,5550.5,22332.75
2020-01-13 23:00:00,23.4,54527.25,61357.0,0.0,5628.0,24075.5
2020-01-14 00:00:00,22.59,52752.75,58907.0,0.0,5240.5,27129.5
2020-01-14 01:00:00,16.5,50796.25,58830.0,0.0,5370.0,28881.5
2020-01-14 02:00:00,8.89,50072.25,59326.0,0.0,5468.5,30574.5
2020-01-14 03:00:00,1.52,50287.75,60131.0,0.0,5547.0,32032.25
2020-01-14 04:00:00,1.58,51612.75,61439.0,0.0,5558.5,33234.5
2020-01-14 05:00:00,14.13,54660.75,64006.0,0.0,5555.75,34057.0
2020-01-14 06:00:00,25.23,61844.75,70266.0,0.0,5413.75,34831.75
2020-01-14 07:00:00,27.13,67454.25,75060.0,0.0,5446.5,34992.25
2020-01-14 08:00:00,28.55,69719.0,78313.0,416.75,5197.0,34849.0
2020-01-14 09:00:00,27.68,70843.75,78731.0,2261.5,5232.25,34319.75
2020-01-14 10:00:00,27.42,72118.5,77961.0,4361.75,5366.5,33432.25
2020-01-14 11:00:00,27.43,72665.75,77873.0,5785.75,5361.5,32167.75
2020-01-14 12:00:00,27.68,72364.0,76290.0,6241.5,5386.5,30830.5
2020-01-14 13:00:00,29.56,72293.0,75664.0,5621.25,5372.25,29808.5
2020-01-14 14:00:00,32.0,71566.25,73583.0,4050.75,5362.25,28810.5
2020-01-14 15:00:00,32.74,70646.25,72119.0,1925.75,5359.0,28001.75
2020-01-14 16:00:00,30.38,70354.25,72464.0,299.0,5568.75,28143.0
2020-01-14 17:00:00,38.0,71789.0,74873.0,0.0,5540.5,29421.0
2020-01-14 18:00:00,30.32,71763.0,75178.0,0.0,5483.25,31013.75
2020-01-14 19:00:00,26.94,70233.75,74803.0,0.0,5444.75,32515.75
2020-01-14 20:00:00,25.74,66342.25,72817.0,0.0,5413.25,34000.75
2020-01-14 21:00:00,23.82,63530.0,69873.0,0.0,5025.75,35130.0
2020-01-14 22:00:00,22.3,61292.0,67375.0,0.0,4686.5,35393.25
2020-01-14 23:00:00,12.4,57230.75,65267.0,0.0,4441.0,35482.75
2020-01-15 00:00:00,16.14,54777.0,61708.0,0.0,4118.25,35390.75
2020-01-15 01:00:00,5.06,52453.0,61022.0,0.0,4072.0,34979.0
